"year","month","day","hour","windspeed_10m","temperature","radiation_direct_horizontal","radiation_diffuse_horizontal","load_entsoe_power_statistics","load_entsoe_transparency","solar_generation_actual","wind_onshore_generation_actual"
2016,7,9,16,4.23,23.793,309.604153991,134.318846009,6987,6188,186,667
2016,7,9,17,3.71,23.15,176.083982162,113.276017838,6673,5928,90,426
2016,7,9,18,2.66,21.917,61.4001333903,78.6196666097,6600,5833,24,319
2016,7,9,19,1.87,19.63,5.6118280399,19.7594719601,6638,5832,1,358
2016,7,9,20,1.85,18.454,0.000679642416164,0.0146203575838,6425,5824,0,336
2016,7,9,21,1.67,18.08,0,0,5952,5367,0,223
2016,7,9,22,1.57,17.635,0,0,5583,5051,0,139
2016,7,9,23,1.56,17.092,0,0,5281,4726,0,109
2016,7,10,0,1.53,16.555,0,0,5152,4630,0,43
2016,7,10,1,1.49,16.115,0,0,5009,4458,0,22
2016,7,10,2,1.45,15.694,0,0,4970,4398,0,34
2016,7,10,3,1.39,15.373,0,0,4991,4369,3,59
2016,7,10,4,1.29,15.166,6.47392095662,16.4091790434,5361,4602,35,30
2016,7,10,5,0.97,16.576,73.1505328745,64.3356671255,5856,5068,117,14
2016,7,10,6,0.97,18.983,218.858156129,81.1738438711,6245,5366,219,3
2016,7,10,7,1,21.72,385.53450243,86.2043975702,6498,5610,324,3
2016,7,10,8,0.87,23.653,550.411198961,87.1173010393,6725,5805,416,11
2016,7,10,9,0.84,25.194,677.901549477,91.2068505235,6798,5960,484,16
2016,7,10,10,0.9,26.462,771.347690615,94.0345093852,6572,5808,524,17
2016,7,10,11,1.01,27.16,812.211787694,98.3544123056,6411,5672,524,19
2016,7,10,12,1.17,27.714,803.020925929,102.440374071,6339,5591,496,22
2016,7,10,13,1.39,28.059,742.205010895,106.717289105,6380,5575,444,25
2016,7,10,14,1.65,28.081,636.669044696,110.744155304,6525,5670,369,34
2016,7,10,15,1.88,27.861,491.891743864,115.035856136,6726,5793,278,52
2016,7,10,16,2.06,27.532,341.198353951,111.426346049,6863,5961,181,91
2016,7,10,17,2.13,26.758,185.901408104,101.992291896,6770,5934,84,163
2016,7,10,18,1.93,25.082,59.8382917664,74.6605082336,6819,5959,21,381
2016,7,10,19,2.09,22.267,4.59951091786,17.8789890821,6878,6029,1,751
2016,7,10,20,2.5,20.968,0.000119877477842,0.00518012252216,6760,6075,0,983
2016,7,10,21,2.75,20.347,0,0,6310,5679,0,1008
2016,7,10,22,2.79,19.724,0,0,5988,5376,0,1042
2016,7,10,23,2.74,19.191,0,0,5675,5049,0,1156
2016,7,11,0,2.79,18.802,0,0,5497,4908,0,1140
2016,7,11,1,2.68,18.368,0,0,5490,4809,0,1098
2016,7,11,2,2.52,17.997,0,0,5748,4970,0,1013
2016,7,11,3,2.37,17.634,0,0,6572,5491,2,966
2016,7,11,4,2.27,17.533,2.5022725283,15.9067274717,7768,6514,32,775
2016,7,11,5,2.28,18.702,21.5888984497,79.2161015503,8766,7458,109,426
2016,7,11,6,2.28,20.321,74.2407982124,146.088701788,9181,7952,203,276
2016,7,11,7,2.75,22.684,171.986933917,192.879966083,9363,8094,299,304
2016,7,11,8,2.67,24.956,262.237909193,227.475690807,9570,8286,386,419
2016,7,11,9,2.14,26.724,365.816640078,243.085359922,9741,8496,451,503
2016,7,11,10,1.84,28.223,483.818756354,236.288943646,9409,8262,485,432
2016,7,11,11,1.82,29.034,498.540469236,251.571130764,9376,8244,496,345
2016,7,11,12,1.96,29.451,461.725841156,270.086658844,9310,8170,476,343
2016,7,11,13,2.16,29.467,366.677034818,291.309465182,9279,8144,423,500
2016,7,11,14,2.31,29.193,239.409668499,302.204831501,9221,8110,343,638
2016,7,11,15,2.27,28.846,110.64529035,277.41660965,9131,8051,250,519
2016,7,11,16,2.28,28.276,51.6342711755,214.325128825,8886,7877,165,362
2016,7,11,17,2.32,26.922,21.8679187764,140.049181224,8507,7584,74,336
2016,7,11,18,1.92,25.015,6.55152854763,68.5880714524,8239,7313,18,593
2016,7,11,19,2.05,22.969,0.472811631814,10.6643883682,7943,7102,1,937
2016,7,11,20,2.31,21.827,8.09202778253e-06,0.000791907972217,7457,6795,0,1158
2016,7,11,21,2.34,21.105,0,0,6854,6229,0,1167
2016,7,11,22,2.16,20.411,0,0,6547,5903,0,778
2016,7,11,23,1.82,19.789,0,0,6319,5636,0,745
2016,7,12,0,1.52,19.307,0,0,6136,5479,0,485
2016,7,12,1,1.37,18.865,0,0,6014,5313,0,308
2016,7,12,2,1.45,18.328,0,0,6240,5408,0,242
2016,7,12,3,1.55,17.873,0,0,6979,5918,1,209
2016,7,12,4,1.52,17.761,1.42754231213,13.7247576879,8200,6898,22,89
2016,7,12,5,1.66,18.853,20.9136469635,80.1593530365,9133,7846,77,91
2016,7,12,6,1.54,20.423,91.8170772672,145.274322733,9457,8240,152,89
2016,7,12,7,1.46,21.925,186.22390458,190.74719542,9736,8450,227,189
2016,7,12,8,1.47,23.103,250.690627027,237.688172973,9869,8613,297,169
2016,7,12,9,1.48,23.916,272.815564435,288.414135565,9968,8784,348,95
2016,7,12,10,1.5,24.458,272.739896066,329.702103934,9724,8657,378,26
2016,7,12,11,1.62,25,288.610610111,349.242289889,9699,8664,375,17
2016,7,12,12,1.8,25.236,237.951789208,367.628910792,9590,8572,343,30
2016,7,12,13,2.03,24.997,140.720185231,364.596914769,9490,8480,290,50
2016,7,12,14,2.26,24.528,84.8121969284,326.349403072,9416,8375,233,108
2016,7,12,15,2.48,23.925,51.4063884092,267.688111591,9396,8280,181,577
2016,7,12,16,2.75,23.24,34.9102689843,207.775431016,8985,8090,127,479
2016,7,12,17,2.86,22.334,17.8041781599,137.67852184,8549,7622,64,189
2016,7,12,18,2.41,21.05,4.76446056744,63.9057394326,8292,7375,18,294
2016,7,12,19,1.92,19.519,0.338237738255,9.45236226174,7791,7005,1,218
2016,7,12,20,2.08,18.456,4.36858591095e-05,0.00285631414089,7373,6697,0,558
2016,7,12,21,2.97,17.463,0,0,6739,6126,0,944
2016,7,12,22,3.28,16.412,0,0,6370,5744,0,1136
2016,7,12,23,3.04,15.598,0,0,6075,5415,0,1094
2016,7,13,0,2.88,15.123,0,0,6020,5328,0,859
2016,7,13,1,2.79,14.748,0,0,5958,5232,0,655
2016,7,13,2,2.71,14.53,0,0,6138,5314,0,521
2016,7,13,3,2.77,14.486,0,0,6811,5753,1,583
2016,7,13,4,2.7,14.425,0.469035668171,9.77596433183,7983,6713,21,517
2016,7,13,5,2.75,14.908,8.26477632437,70.6122236756,8910,7645,82,575
2016,7,13,6,2.79,15.856,40.5655427763,152.269457224,9306,8116,156,457
2016,7,13,7,2.88,16.94,92.6848607969,221.037239203,9408,8221,225,299
2016,7,13,8,2.77,18.095,169.556564803,272.093635197,9622,8372,261,224
2016,7,13,9,2.46,19.402,269.116745432,299.461754568,9794,8587,275,168
2016,7,13,10,2.16,20.285,289.525312005,334.335587995,9518,8369,285,123
2016,7,13,11,2.01,20.707,240.003581784,373.064218216,9553,8416,279,87
2016,7,13,12,1.93,20.881,171.361495382,389.726304618,9521,8373,262,69
2016,7,13,13,1.86,20.807,106.42944173,372.29065827,9327,8289,236,122
2016,7,13,14,1.82,20.431,55.6837008741,318.693199126,9126,8083,204,217
2016,7,13,15,2.06,19.862,25.0273898366,240.400210163,9169,8077,159,410
2016,7,13,16,2.3,19.16,10.8521020017,162.401597998,8865,7917,100,503
2016,7,13,17,2.29,18.351,4.51779607298,96.650103927,8329,7443,50,302
2016,7,13,18,2.1,17.387,1.45438408815,43.7851159119,8022,7163,16,274
2016,7,13,19,2.04,16.33,0.178019673761,7.48588032624,7532,6816,1,333
2016,7,13,20,2.18,15.5,1.73916385489e-05,0.00148260836145,7132,6492,0,767
2016,7,13,21,2.24,14.738,0,0,6593,5956,0,571
2016,7,13,22,2.2,14.093,0,0,6291,5676,0,1241
2016,7,13,23,2.95,13.334,0,0,6015,5395,0,1792
2016,7,14,0,4.48,12.391,0,0,5928,5296,0,2142
2016,7,14,1,5.32,11.152,0,0,5856,5150,0,2210
2016,7,14,2,5.3,10.497,0,0,6080,5243,0,2227
2016,7,14,3,5.25,10.242,0,0,6748,5728,0,2051
2016,7,14,4,4.88,10.188,0.303163612748,7.93453638725,7797,6550,16,1551
2016,7,14,5,4.64,10.457,2.92190523379,49.5215947662,8762,7512,60,1814
2016,7,14,6,5.02,11.196,25.973946273,140.146153727,9118,7976,118,1885
2016,7,14,7,5.67,12.306,78.8040759423,216.658224058,9305,8126,191,2006
2016,7,14,8,5.83,13.446,109.633652948,273.288447052,9484,8270,260,1985
2016,7,14,9,5.84,14.436,158.833012321,320.334487679,9470,8395,303,1893
2016,7,14,10,5.95,15.143,208.646717117,348.859382883,9236,8140,331,2039
2016,7,14,11,6.09,15.549,231.045349168,363.928150832,9127,8083,339,2168
2016,7,14,12,6.23,15.749,224.034541854,366.038158146,8964,7925,318,2209
2016,7,14,13,6.32,15.852,216.680780511,348.595719489,8871,7824,283,2179
2016,7,14,14,6.41,15.836,220.774786566,310.015513434,8782,7710,248,2111
2016,7,14,15,6.46,15.539,199.760030295,261.570569705,8740,7665,198,1999
2016,7,14,16,6.2,15.032,137.175342106,211.100057894,8520,7512,136,1871
2016,7,14,17,5.67,14.401,85.4835201495,150.793979851,8014,7151,69,1380
2016,7,14,18,4.69,13.426,31.3668897958,85.2787102042,7693,6876,23,1167
2016,7,14,19,3.54,11.909,2.42464734482,16.2266526552,7487,6674,3,1061
2016,7,14,20,2.97,10.827,3.77622354442e-05,0.00196223776456,7157,6481,0,1108
2016,7,14,21,2.65,10.246,0,0,6554,5933,0,863
2016,7,14,22,2.56,9.824,0,0,6174,5607,0,794
2016,7,14,23,2.61,9.502,0,0,5937,5288,0,1012
2016,7,15,0,2.79,9.219,0,0,5799,5200,0,1204
2016,7,15,1,2.98,8.974,0,0,5823,5191,0,1265
2016,7,15,2,3.15,8.752,0,0,5998,5285,0,1556
2016,7,15,3,3.18,8.534,0,0,6698,5713,2,1557
2016,7,15,4,3.27,8.499,2.02059408507,13.3177059149,7696,6503,28,1251
2016,7,15,5,3.5,9.31,17.5902687318,72.1877312682,8617,7369,95,1014
2016,7,15,6,4.08,10.726,92.0231564118,135.551843588,8936,7783,174,1000
2016,7,15,7,4.74,12.417,241.508408723,155.861791277,9055,7890,255,1255
2016,7,15,8,4.96,13.827,389.13632559,163.53337441,9128,7951,326,1174
2016,7,15,9,4.93,14.929,469.337150841,186.948749159,9190,8091,376,1236
2016,7,15,10,4.9,15.789,507.854907969,212.629792031,8834,7849,382,1111
2016,7,15,11,4.9,16.448,520.568709714,229.571690286,8737,7718,402,1149
2016,7,15,12,4.99,16.959,525.459918978,230.564181022,8569,7582,394,1170
2016,7,15,13,5.11,17.142,441.637279795,246.892120205,8452,7431,346,1307
2016,7,15,14,5.24,17.019,316.045580082,259.874119918,8419,7390,283,1656
2016,7,15,15,5.36,16.691,210.077684223,244.827815777,8421,7371,199,1813
2016,7,15,16,5.41,16.192,130.269670564,204.284529436,8191,7284,126,1776
2016,7,15,17,5.51,15.415,66.0515540894,145.703445911,7773,6914,67,1758
2016,7,15,18,4.85,14.361,33.9266146097,82.0761853903,7542,6699,23,1834
2016,7,15,19,3.74,12.803,1.89176719665,14.1169328034,7229,6498,3,1829
2016,7,15,20,3.9,11.728,4.2254074159e-05,0.00155774592584,6964,6287,0,1757
2016,7,15,21,4.05,11.138,0,0,6415,5767,0,1640
2016,7,15,22,3.75,10.738,0,0,6021,5423,0,1677
2016,7,15,23,3.88,10.418,0,0,5760,5149,0,1855
2016,7,16,0,4.23,10.157,0,0,5638,5009,0,1886
2016,7,16,1,4.4,9.949,0,0,5447,4812,0,1670
2016,7,16,2,4.22,9.73,0,0,5481,4778,0,1791
2016,7,16,3,4.12,9.574,0,0,5707,4907,2,1994
2016,7,16,4,4.31,9.422,0.318266702604,8.0722332974,6271,5310,32,2062
2016,7,16,5,4.55,9.964,4.16975543512,58.1803445649,6832,5848,109,2095
2016,7,16,6,4.74,10.874,19.3229507551,136.061949245,7388,6316,202,2032
2016,7,16,7,5.19,12.029,56.0396329241,218.701667076,7684,6632,286,2038
2016,7,16,8,5.52,13.079,94.0070768747,284.687723125,7822,6802,338,2107
2016,7,16,9,5.78,13.844,96.4315806756,332.489319324,7940,6959,364,2140
2016,7,16,10,5.9,14.409,88.0925941295,362.957105871,7549,6733,387,2112
2016,7,16,11,5.88,14.918,86.9035923133,380.356507687,7291,6526,371,2074
2016,7,16,12,5.79,15.347,87.5765760726,382.571623927,7243,6406,344,1877
2016,7,16,13,5.62,15.612,80.2343053873,364.242794613,7129,6322,320,1655
2016,7,16,14,5.34,15.674,64.6185376446,325.021262355,7146,6272,281,1579
2016,7,16,15,5.01,15.579,51.9838864561,275.936713544,7139,6312,222,1621
2016,7,16,16,4.58,15.299,34.0038506517,211.064449348,6978,6182,151,1586
2016,7,16,17,3.99,14.779,17.4045736638,139.180826336,6743,5952,75,1529
2016,7,16,18,3.4,13.915,5.15767897553,65.3671210245,6642,5840,22,1510
2016,7,16,19,3.04,12.766,0.572579916668,11.2040200833,6435,5723,2,1536
2016,7,16,20,3.01,12.109,2.11308608491e-05,0.000978869139151,6270,5640,0,1524
2016,7,16,21,2.97,11.782,0,0,5773,5205,0,1489
2016,7,16,22,3.02,11.51,0,0,5476,4970,0,1372
2016,7,16,23,3.05,11.277,0,0,5160,4666,0,1358
2016,7,17,0,3,11.042,0,0,5070,4571,0,1291
2016,7,17,1,2.98,10.882,0,0,4894,4362,0,1598
2016,7,17,2,3.07,10.767,0,0,4881,4321,0,1545
2016,7,17,3,3.16,10.603,0,0,4948,4351,1,1516
2016,7,17,4,3.2,10.528,1.23404379993,10.7760562001,5231,4521,25,1491
2016,7,17,5,3.41,11.399,19.8035108394,71.9321891606,5756,4934,90,1490
2016,7,17,6,3.69,12.877,87.7788743925,133.343525607,6164,5286,164,1408
2016,7,17,7,4.48,14.891,224.153512874,160.197687126,6533,5593,234,1385
2016,7,17,8,5.06,16.606,344.538831225,179.444768775,6876,5893,297,1430
2016,7,17,9,5.27,17.868,417.97630746,206.17269254,6972,6089,340,1211
2016,7,17,10,5.34,18.878,458.82963933,229.79756067,6726,5973,363,1104
2016,7,17,11,5.31,19.793,515.210312311,228.306287689,6521,5813,371,974
2016,7,17,12,5.23,20.551,547.643906019,215.663193981,6322,5631,365,744
2016,7,17,13,5.13,21.065,515.137170356,210.069329644,6312,5545,334,974
2016,7,17,14,5.04,21.187,404.025180378,216.483919622,6417,5627,273,1443
2016,7,17,15,4.96,21.055,318.527165502,196.322034498,6673,5837,210,1591
2016,7,17,16,4.69,20.688,235.17247798,161.53732202,6657,5838,141,1260
2016,7,17,17,4.03,20.042,132.138709105,125.244190895,6560,5745,68,748
2016,7,17,18,2.95,18.947,40.7963431943,77.0752568057,6584,5783,20,727
2016,7,17,19,2.45,16.974,3.12631755471,14.5937824453,6612,5842,2,1023
2016,7,17,20,2.44,15.851,2.64727569703e-05,0.00067352724303,6519,5862,0,1259
2016,7,17,21,2.57,15.304,0,0,6106,5456,0,1223
2016,7,17,22,2.7,14.934,0,0,5745,5174,0,1046
2016,7,17,23,2.74,14.671,0,0,5490,4893,0,1064
2016,7,18,0,2.77,14.44,0,0,5471,4828,0,1125
2016,7,18,1,2.81,14.222,0,0,5429,4765,0,1185
2016,7,18,2,2.78,13.998,0,0,5695,4884,0,1078
2016,7,18,3,2.73,13.757,0,0,6409,5395,1,1034
2016,7,18,4,2.72,13.673,2.27326251308,11.6296374869,7536,6317,27,788
2016,7,18,5,2.93,14.848,32.8595376902,71.0361623098,8605,7318,96,510
2016,7,18,6,2.86,16.445,97.8084646576,125.182335342,8984,7812,180,332
2016,7,18,7,3.03,18.576,254.313732598,140.945567402,9158,7926,262,254
2016,7,18,8,3.21,20.49,448.834962702,127.883437298,9267,8020,346,280
2016,7,18,9,3.45,21.923,585.219481077,127.085918923,9382,8176,404,339
2016,7,18,10,3.71,22.972,666.705208035,134.025691965,9114,7955,419,428
2016,7,18,11,3.98,23.615,682.711506049,147.850493951,9074,7961,446,511
2016,7,18,12,4.17,24.028,673.518678739,153.350921261,8957,7838,438,603
2016,7,18,13,4.3,24.202,610.908773937,158.896426063,8841,7740,409,727
2016,7,18,14,4.36,24.159,542.171195593,149.375704407,8714,7619,351,519
2016,7,18,15,4.31,23.86,439.510457168,136.882042832,8676,7582,265,650
2016,7,18,16,4.02,23.443,305.4805298,124.6342702,8437,7469,176,506
2016,7,18,17,3.4,22.803,168.459023659,105.933376341,8073,7190,85,349
2016,7,18,18,2.36,21.32,48.6198954289,72.4930045711,7762,6906,22,353
2016,7,18,19,2.04,18.972,3.15798653681,13.6482134632,7620,6778,1,476
2016,7,18,20,2.06,17.87,1.16242093404e-05,0.00028837579066,7207,6541,0,786
2016,7,18,21,1.97,17.258,0,0,6602,5995,0,795
2016,7,18,22,1.89,16.586,0,0,6208,5634,0,392
2016,7,18,23,1.8,15.912,0,0,5897,5286,0,184
2016,7,19,0,1.72,15.289,0,0,5808,5154,0,105
2016,7,19,1,1.68,14.774,0,0,5655,4988,0,64
2016,7,19,2,1.68,14.276,0,0,5927,5111,0,71
2016,7,19,3,1.72,13.833,0,0,6622,5567,2,77
2016,7,19,4,1.72,13.657,4.61356207497,11.534937925,7687,6473,32,80
2016,7,19,5,1.8,15.282,73.0170666075,55.9442333925,8677,7410,115,67
2016,7,19,6,1.72,17.74,217.887497874,73.0382021256,8941,7772,222,58
2016,7,19,7,1.9,20.196,385.064570625,78.9003293752,9110,7890,327,71
2016,7,19,8,2.34,21.806,545.833620794,82.0886792064,9254,8050,411,91
2016,7,19,9,2.65,22.901,669.384366241,88.1776337588,9395,8188,465,126
2016,7,19,10,2.84,23.812,752.309619407,94.531880593,9126,7983,480,137
2016,7,19,11,2.96,24.529,794.74778771,98.69821229,9053,7936,469,168
2016,7,19,12,3.05,25.016,785.402918894,102.734281106,8982,7832,452,238
2016,7,19,13,3.13,25.223,727.46567623,105.65282377,8896,7776,421,282
2016,7,19,14,3.18,25.208,640.180246177,102.649753823,8749,7660,367,304
2016,7,19,15,3.16,24.928,516.914152855,97.8666471454,8716,7580,281,348
2016,7,19,16,3.01,24.512,369.41842138,91.3598786198,8559,7531,180,290
2016,7,19,17,2.58,23.846,206.037007327,84.3421926734,8090,7187,81,174
2016,7,19,18,1.78,22.424,65.8387129291,63.4024870709,7805,6957,19,141
2016,7,19,19,1.67,20.083,5.09344033344,13.2838596666,7578,6807,1,105
2016,7,19,20,1.59,19.226,3.995970707e-06,9.6004029293e-05,7186,6534,0,69
2016,7,19,21,1.45,18.719,0,0,6618,5978,0,46
2016,7,19,22,1.4,18.07,0,0,6432,5625,0,70
2016,7,19,23,1.4,17.512,0,0,6212,5228,0,77
2016,7,20,0,1.42,16.983,0,0,5962,5103,0,68
2016,7,20,1,1.45,16.388,0,0,5984,4955,0,72
2016,7,20,2,1.5,15.819,0,0,6287,5103,0,63
2016,7,20,3,1.53,15.321,0,0,7111,5523,1,51
2016,7,20,4,1.51,14.84,4.15356330927,10.9798366907,8190,6473,30,50
2016,7,20,5,1.47,15.894,73.5066055956,55.0366944044,8772,7396,114,35
2016,7,20,6,1.36,18.145,223.327938843,70.2935611575,8850,7799,224,22
2016,7,20,7,1.38,20.482,393.385273311,75.5813266889,9121,7918,336,27
2016,7,20,8,1.56,22.195,550.304772771,80.3978272285,9245,8070,428,51
2016,7,20,9,1.72,23.371,675.944221848,86.1144781524,9187,8226,493,108
2016,7,20,10,1.88,24.323,763.506513658,91.3631863418,9048,8044,524,158
2016,7,20,11,2.04,25.029,796.829396503,98.3498034966,8947,7975,526,175
2016,7,20,12,2.18,25.494,782.761864753,104.027235247,8883,7884,505,211
2016,7,20,13,2.31,25.731,725.219612267,107.112287733,8721,7810,457,233
2016,7,20,14,2.39,25.711,628.083671214,107.224028786,8692,7704,385,192
2016,7,20,15,2.39,25.44,510.830026203,100.645773797,8644,7652,294,135
2016,7,20,16,2.23,24.953,357.182291993,96.8513080072,8430,7485,190,82
2016,7,20,17,1.87,24.371,178.507680241,95.1028197588,8142,7158,87,72
2016,7,20,18,1.38,23.144,62.668007285,64.149592715,7988,6916,21,76
2016,7,20,19,1.41,20.814,4.70012505821,12.7227749418,7865,6800,1,79
2016,7,20,20,1.6,19.478,0,0,7356,6601,0,48
2016,7,20,21,1.81,18.328,0,0,6702,6103,0,29
2016,7,20,22,1.92,17.411,0,0,6271,5705,0,20
2016,7,20,23,1.94,16.761,0,0,5933,5314,0,23
2016,7,21,0,1.94,16.236,0,0,5814,5168,0,21
2016,7,21,1,1.96,15.801,0,0,5711,5036,0,20
2016,7,21,2,1.97,15.424,0,0,5921,5120,0,31
2016,7,21,3,2,15.113,0,0,6585,5539,1,53
2016,7,21,4,2,14.85,2.83032210493,10.9218778951,7735,6508,28,85
2016,7,21,5,1.71,16.378,39.0763616549,68.9155383451,8650,7410,105,83
2016,7,21,6,1.69,18.483,103.317941644,124.857258356,8953,7782,199,36
2016,7,21,7,1.71,20.606,192.936204869,168.182895131,9149,7949,294,69
2016,7,21,8,1.48,22.818,311.861502784,190.149597216,9356,8133,374,64
2016,7,21,9,1.35,24.525,438.051364333,194.687935667,9476,8313,426,30
2016,7,21,10,1.28,25.606,535.219351949,194.960748051,9239,8118,445,15
2016,7,21,11,1.22,26.298,564.536214832,204.119485168,9269,8132,436,36
2016,7,21,12,1.17,26.748,550.375736296,212.492963704,9168,8026,398,44
2016,7,21,13,1.25,26.871,461.540614774,231.161185226,9079,7966,346,42
2016,7,21,14,1.28,26.679,336.60548563,244.08371437,8980,7862,279,110
2016,7,21,15,1.31,26.377,233.529819899,231.545580101,8876,7784,199,88
2016,7,21,16,1.29,25.88,104.463204648,202.885295352,8694,7666,128,65
2016,7,21,17,1.22,25.108,39.8126164168,139.702883583,8221,7345,65,38
2016,7,21,18,1.01,23.557,10.0711857681,66.2281142319,7916,7036,18,34
2016,7,21,19,0.94,22.049,0.816370177427,9.52682982257,7624,6856,0,15
2016,7,21,20,1.04,21.1,0,0,7238,6593,0,78
2016,7,21,21,1.3,20.052,0,0,6664,6033,0,225
2016,7,21,22,1.49,19.118,0,0,6313,5713,0,398
2016,7,21,23,1.56,18.346,0,0,6055,5386,0,328
2016,7,22,0,1.65,17.684,0,0,5831,5239,0,65
2016,7,22,1,1.72,17.081,0,0,5742,5068,0,37
2016,7,22,2,1.72,16.569,0,0,5976,5156,0,37
2016,7,22,3,1.72,16.125,0,0,6640,5603,1,88
2016,7,22,4,1.76,15.904,1.57159309301,9.68940690699,7756,6481,23,46
2016,7,22,5,2.09,16.863,25.7050977257,70.1167022743,8707,7427,91,32
2016,7,22,6,2.14,18.212,97.3732099766,128.651990023,9001,7831,178,41
2016,7,22,7,2.21,20.146,211.301182717,164.039417283,9246,8026,268,24
2016,7,22,8,2.04,21.66,323.447577419,188.705422581,9318,8101,348,23
2016,7,22,9,1.91,22.923,417.403060561,208.034539439,9356,8196,399,37
2016,7,22,10,1.83,23.996,478.8792352,224.8997648,9045,7966,430,33
2016,7,22,11,1.76,24.751,477.175364923,249.312635077,8869,7784,432,13
2016,7,22,12,1.68,25.117,409.52800346,281.17719654,8730,7649,401,12
2016,7,22,13,1.53,25.143,291.550860733,306.236339267,8605,7559,355,9
2016,7,22,14,1.34,25.116,245.861818504,287.898281496,8520,7488,293,12
2016,7,22,15,1.19,24.839,148.295908006,261.914391994,8512,7506,213,13
2016,7,22,16,1.16,24.296,66.5778603982,208.004239602,8311,7354,137,20
2016,7,22,17,1.2,23.717,23.2054585052,132.662841495,7876,7017,64,26
2016,7,22,18,1.11,22.478,4.77969271161,56.1676072884,7577,6727,16,27
2016,7,22,19,1.4,20.839,0.268291326349,6.35420867365,7235,6492,0,28
2016,7,22,20,1.63,19.927,0,0,6901,6258,0,43
2016,7,22,21,1.65,19.364,0,0,6407,5781,0,55
2016,7,22,22,1.6,18.916,0,0,6002,5432,0,106
2016,7,22,23,1.5,18.543,0,0,5682,5090,0,198
2016,7,23,0,1.38,18.203,0,0,5491,4933,0,46
2016,7,23,1,1.31,17.833,0,0,5350,4734,0,25
2016,7,23,2,1.27,17.491,0,0,5422,4735,0,28
2016,7,23,3,1.22,17.11,0,0,5623,4880,1,50
2016,7,23,4,1.15,16.712,0.673651884161,7.43444811584,6180,5249,22,37
2016,7,23,5,0.97,17.47,17.0221142276,67.6463857724,6788,5799,89,37
2016,7,23,6,0.92,19.072,78.190056028,132.983743972,7302,6270,171,33
2016,7,23,7,0.9,21.2,196.96260551,169.48799449,7601,6561,255,34
2016,7,23,8,0.99,22.917,315.298541175,191.564558825,7758,6708,332,26
2016,7,23,9,1.02,24.162,418.529340322,206.625459678,7845,6832,386,20
2016,7,23,10,1.06,25.044,498.479221504,215.251478496,7533,6653,407,11
2016,7,23,11,1.23,25.679,517.895363047,230.031336953,7353,6484,405,6
2016,7,23,12,1.39,26.022,474.369382624,249.516417376,7295,6387,393,5
2016,7,23,13,1.48,26.196,431.190823226,250.868376774,7255,6353,353,7
2016,7,23,14,1.55,26.009,289.012497401,268.390202599,7256,6319,282,13
2016,7,23,15,1.57,25.597,169.045833379,256.659266621,7271,6375,204,14
2016,7,23,16,1.57,24.944,62.3991652281,205.876634772,7059,6280,135,25
2016,7,23,17,1.54,24.184,20.5894772344,129.260522766,6768,6018,62,25
2016,7,23,18,1.29,22.856,4.08295402203,53.107345978,6777,5945,15,36
2016,7,23,19,1.36,21.205,0.233381518969,5.83011848103,6578,5856,0,52
2016,7,23,20,1.54,20.372,0,0,6411,5790,0,72
2016,7,23,21,1.64,19.801,0,0,5932,5332,0,74
2016,7,23,22,1.68,19.312,0,0,5543,5032,0,57
2016,7,23,23,1.63,18.961,0,0,5268,4706,0,86
2016,7,24,0,1.57,18.65,0,0,5142,4588,0,100
2016,7,24,1,1.52,18.386,0,0,4981,4404,0,268
2016,7,24,2,1.46,18.093,0,0,4974,4351,0,321
2016,7,24,3,1.37,17.803,0,0,5027,4394,1,405
2016,7,24,4,1.23,17.432,0.567935414897,6.8472645851,5292,4535,20,438
2016,7,24,5,1.35,18.043,11.6683919306,63.1588080694,5812,4980,88,261
2016,7,24,6,1.53,19.258,54.8795833995,135.7812166,6221,5295,178,185
2016,7,24,7,1.73,20.852,126.144462245,193.221037755,6538,5625,261,220
2016,7,24,8,2.05,21.885,205.525629803,235.276170197,6807,5836,319,225
